X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,4,1,0.04634911967,674134.355104639,673977.859798973,674911.000196141,674381.011370635,0.04634911967,0,2020.41813175465,2020.46448087432,110000000,SARS2-CoV/Belgium/Human/rega-0619917,VlaamsBrabant,VlaamsBrabant,3000,3000
2,4,5,0.0004375896105,674134.355104639,673977.859798973,674383.89060273,673764.032841741,0.0004375896105,0,2020.41813175465,2020.41856934426,110000000,NA,VlaamsBrabant,VlaamsBrabant,3000,3000
3,5,2,0.03771480874,674383.89060273,673764.032841741,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,110000000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3000,3130
5,43,6,0.152106612,655402.125760608,742520.828633961,694055.147066062,714199.272492906,0.152106612,0,2020.07466934426,2020.22677595626,110000000,hCoV-19/Belgium/BJ-0324192/2020|EPI_ISL_420412|2020-03-24|Europe,Liège,Limburg,4601,3582
6,43,44,0.06330543627,655402.125760608,742520.828633961,654721.335806998,742769.381616535,0.06330543627,0,2020.07466934426,2020.13797478053,110000000,NA,Liège,Liège,4601,4601
8,44,45,0.02047456373,654721.335806998,742769.381616535,654027.593258547,743161.222528103,0.08378,0.06330543627,2020.13797478053,2020.15844934426,110000000,NA,Liège,Liège,4601,4602
9,45,47,0.0018,654027.593258547,743161.222528103,654112.69924858,743157.217728691,0.08558,0.08378,2020.15844934426,2020.16024934426,110000000,NA,Liège,Liège,4602,4602
11,46,7,0.05366021246,674136.295021602,580713.563717926,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,110000000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8790,8540
12,46,8,0.05092797202,674136.295021602,580713.563717926,712590.516618621,554766.851693312,0.1575710929,0.10664312088,2020.18131246514,2020.23224043716,110000000,hCoV-19/Belgium/DGL-0326336/2020|EPI_ISL_462190|2020-03-26|Europe,West-Vlaanderen,West-Vlaanderen,8790,8460
13,47,9,0.0282752459,654112.69924858,743157.217728691,715436.660865896,679091.738131848,0.1138552459,0.08558,2020.16024934426,2020.18852459016,110000000,hCoV-19/Belgium/CS-031052/2020|EPI_ISL_418800|2020-03-10|Europe,Liège,Antwerpen,4602,2275
14,47,48,0.0018,654112.69924858,743157.217728691,654112.69924858,743157.217728691,0.08738,0.08558,2020.16024934426,2020.16204934426,110000000,NA,Liège,Liège,4602,4602
18,49,50,0.01114,645912.361004805,762138.102530621,646455.824202653,761961.983860773,0.10019,0.08905,2020.16371934426,2020.17485934426,110000000,NA,Liège,Liège,4830,4830
19,50,12,0.00273628415299998,646455.824202653,761961.983860773,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,110000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
20,50,11,4.04371579998397e-06,646455.824202653,761961.983860773,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,110000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
22,51,62,0.00184999999999999,653645.732578615,743530.271995365,650428.238160072,749935.114799583,0.10921,0.10736,2020.18202934426,2020.18387934426,110000000,NA,Liège,Liège,4671,4651
23,52,53,0.03044,650450.882043982,749961.834294378,642075.051250894,755819.539965286,0.15146,0.12102,2020.19568934426,2020.22612934426,110000000,NA,Liège,Liège,4651,4802
24,52,54,0.00184999999999999,650450.882043982,749961.834294378,650428.238160072,749935.114799583,0.12287,0.12102,2020.19568934426,2020.19753934426,110000000,NA,Liège,Liège,4651,4651
25,53,14,0.01704005464,642075.051250894,755819.539965286,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,110000000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
26,53,13,0.01977229508,642075.051250894,755819.539965286,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,110000000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
29,55,16,1.42076501599975e-05,659873.964198857,756528.72246505,640989.801527706,774214.695192724,0.12478420765016,0.12477,2020.19943934426,2020.19945355191,110000000,hCoV-19/Belgium/ULG-6743/2020|EPI_ISL_418627|2020-03-14|Europe,Limburg,Liège,3793,4837
31,56,17,0.00191092896200001,646877.818788009,752568.627289638,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,110000000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4651,4770
32,56,57,0.02205,646877.818788009,752568.627289638,646788.143282728,752817.478824271,0.15312,0.13107,2020.20573934426,2020.22778934426,110000000,NA,Liège,Liège,4651,4651
33,57,18,0.03177349727,646788.143282728,752817.478824271,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,110000000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4651,4900
34,57,58,0.00164592136399999,646788.143282728,752817.478824271,646641.846270982,752954.629671015,0.154765921364,0.15312,2020.22778934426,2020.22943526562,110000000,NA,Liège,Liège,4651,4800
36,58,19,0.06837894202,646641.846270982,752954.629671015,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,110000000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4800,4800
