X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,4,1,0.04634911967,675373.094908181,673422.251945032,674911.000196141,674381.011370635,0.04634911967,0,2020.41813175465,2020.46448087432,338800000,SARS2-CoV/Belgium/Human/rega-0619917,VlaamsBrabant,VlaamsBrabant,3000,3000
3,5,2,0.03771480874,675336.915232016,673122.897334239,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,338800000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3000,3130
4,5,3,0.02132136612,675336.915232016,673122.897334239,675033.025780451,672976.815017649,0.0217589557305,0.0004375896105,2020.41856934426,2020.43989071038,338800000,hCoV-19/Belgium/rega-0710751/2020|EPI_ISL_522350|2020-06-10|Europe,VlaamsBrabant,VlaamsBrabant,3000,3000
5,43,6,0.152106612,693936.599874825,714472.908463548,694055.147066062,714199.272492906,0.152106612,0,2020.07466934426,2020.22677595626,338800000,hCoV-19/Belgium/BJ-0324192/2020|EPI_ISL_420412|2020-03-24|Europe,Limburg,Limburg,3582,3582
6,43,44,0.06330543627,693936.599874825,714472.908463548,649348.267632398,743522.646322164,0.06330543627,0,2020.07466934426,2020.13797478053,338800000,NA,Limburg,Liège,3582,4671
7,44,42,0.06147877138,649348.267632398,743522.646322164,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,338800000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4671,4633
8,44,45,0.02047456373,649348.267632398,743522.646322164,649440.184097089,743446.839114436,0.08378,0.06330543627,2020.13797478053,2020.15844934426,338800000,NA,Liège,Liège,4671,4671
10,45,46,0.02286312088,649440.184097089,743446.839114436,672531.114435696,578842.702771109,0.10664312088,0.08378,2020.15844934426,2020.18131246514,338800000,NA,Liège,West-Vlaanderen,4671,8540
11,46,7,0.05366021246,672531.114435696,578842.702771109,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,338800000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8540,8540
12,46,8,0.05092797202,672531.114435696,578842.702771109,712590.516618621,554766.851693312,0.1575710929,0.10664312088,2020.18131246514,2020.23224043716,338800000,hCoV-19/Belgium/DGL-0326336/2020|EPI_ISL_462190|2020-03-26|Europe,West-Vlaanderen,West-Vlaanderen,8540,8460
13,47,9,0.0282752459,649543.398311615,743357.146593236,715436.660865896,679091.738131848,0.1138552459,0.08558,2020.16024934426,2020.18852459016,338800000,hCoV-19/Belgium/CS-031052/2020|EPI_ISL_418800|2020-03-10|Europe,Liège,Antwerpen,4671,2275
15,48,49,0.00167,649543.398311615,743357.146593236,643461.020175208,766673.941536741,0.08905,0.08738,2020.16204934426,2020.16371934426,338800000,NA,Liège,Liège,4671,4837
16,48,51,0.01998,649543.398311615,743357.146593236,649607.933690065,743235.727676657,0.10736,0.08738,2020.16204934426,2020.18202934426,338800000,NA,Liège,Liège,4671,4671
17,49,10,0.000215081967299996,643461.020175208,766673.941536741,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,338800000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
19,50,12,0.00273628415299998,646492.639230706,761898.761449981,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,338800000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
20,50,11,4.04371579998397e-06,646492.639230706,761898.761449981,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,338800000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
21,51,52,0.01366,649607.933690065,743235.727676657,643706.144970915,754430.713087905,0.12102,0.10736,2020.18202934426,2020.19568934426,338800000,NA,Liège,Liège,4671,4800
22,51,62,0.00184999999999999,649607.933690065,743235.727676657,643615.364860132,754475.680318821,0.10921,0.10736,2020.18202934426,2020.18387934426,338800000,NA,Liège,Liège,4671,4800
23,52,53,0.03044,643706.144970915,754430.713087905,642128.247430368,755908.732988797,0.15146,0.12102,2020.19568934426,2020.22612934426,338800000,NA,Liège,Liège,4800,4802
24,52,54,0.00184999999999999,643706.144970915,754430.713087905,643615.364860132,754475.680318821,0.12287,0.12102,2020.19568934426,2020.19753934426,338800000,NA,Liège,Liège,4800,4800
25,53,14,0.01704005464,642128.247430368,755908.732988797,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,338800000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
26,53,13,0.01977229508,642128.247430368,755908.732988797,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,338800000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
27,54,55,0.00190000000000001,643615.364860132,754475.680318821,659881.237660033,756522.453894479,0.12477,0.12287,2020.19753934426,2020.19943934426,338800000,NA,Liège,Limburg,4800,3793
