X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,4,1,0.04634911967,675206.538835845,673880.88366174,674911.000196141,674381.011370635,0.04634911967,0,2020.41813175465,2020.46448087432,181600000,SARS2-CoV/Belgium/Human/rega-0619917,VlaamsBrabant,VlaamsBrabant,3000,3000
2,4,5,0.0004375896105,675206.538835845,673880.88366174,675098.029808781,673493.907223192,0.0004375896105,0,2020.41813175465,2020.41856934426,181600000,NA,VlaamsBrabant,VlaamsBrabant,3000,3000
3,5,2,0.03771480874,675098.029808781,673493.907223192,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,181600000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3000,3130
4,5,3,0.02132136612,675098.029808781,673493.907223192,675033.025780451,672976.815017649,0.0217589557305,0.0004375896105,2020.41856934426,2020.43989071038,181600000,hCoV-19/Belgium/rega-0710751/2020|EPI_ISL_522350|2020-06-10|Europe,VlaamsBrabant,VlaamsBrabant,3000,3000
5,43,6,0.152106612,644529.037059281,756405.256782084,694055.147066062,714199.272492906,0.152106612,0,2020.07466934426,2020.22677595626,181600000,hCoV-19/Belgium/BJ-0324192/2020|EPI_ISL_420412|2020-03-24|Europe,Liège,Limburg,4821,3582
6,43,44,0.06330543627,644529.037059281,756405.256782084,645175.421221425,757343.339873732,0.06330543627,0,2020.07466934426,2020.13797478053,181600000,NA,Liège,Liège,4821,4821
7,44,42,0.06147877138,645175.421221425,757343.339873732,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,181600000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4821,4633
8,44,45,0.02047456373,645175.421221425,757343.339873732,645400.828893936,757250.366264484,0.08378,0.06330543627,2020.13797478053,2020.15844934426,181600000,NA,Liège,Liège,4821,4821
9,45,47,0.0018,645400.828893936,757250.366264484,645295.621073044,756945.717320474,0.08558,0.08378,2020.15844934426,2020.16024934426,181600000,NA,Liège,Liège,4821,4821
10,45,46,0.02286312088,645400.828893936,757250.366264484,674372.865072605,584822.35929323,0.10664312088,0.08378,2020.15844934426,2020.18131246514,181600000,NA,Liège,West-Vlaanderen,4821,8790
11,46,7,0.05366021246,674372.865072605,584822.35929323,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,181600000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8790,8540
14,47,48,0.0018,645295.621073044,756945.717320474,645295.621073044,756945.717320474,0.08738,0.08558,2020.16024934426,2020.16204934426,181600000,NA,Liège,Liège,4821,4821
15,48,49,0.00167,645295.621073044,756945.717320474,643213.648628399,766928.427189399,0.08905,0.08738,2020.16204934426,2020.16371934426,181600000,NA,Liège,Liège,4821,4837
18,49,50,0.01114,643213.648628399,766928.427189399,646493.451956923,761897.606481981,0.10019,0.08905,2020.16371934426,2020.17485934426,181600000,NA,Liège,Liège,4837,4830
19,50,12,0.00273628415299998,646493.451956923,761897.606481981,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,181600000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
20,50,11,4.04371579998397e-06,646493.451956923,761897.606481981,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,181600000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
21,51,52,0.01366,645074.838810425,756043.91872119,645098.303094285,756052.130306375,0.12102,0.10736,2020.18202934426,2020.19568934426,181600000,NA,Liège,Liège,4821,4821
22,51,62,0.00184999999999999,645074.838810425,756043.91872119,645062.026654345,756074.958802051,0.10921,0.10736,2020.18202934426,2020.18387934426,181600000,NA,Liège,Liège,4821,4821
23,52,53,0.03044,645098.303094285,756052.130306375,644264.981837803,755883.951156553,0.15146,0.12102,2020.19568934426,2020.22612934426,181600000,NA,Liège,Liège,4821,4821
24,52,54,0.00184999999999999,645098.303094285,756052.130306375,645062.026654345,756074.958802051,0.12287,0.12102,2020.19568934426,2020.19753934426,181600000,NA,Liège,Liège,4821,4821
25,53,14,0.01704005464,644264.981837803,755883.951156553,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,181600000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4821,4802
