X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,4,1,0.04634911967,674076.616992878,673796.754781652,674911.000196141,674381.011370635,0.04634911967,0,2020.41813175465,2020.46448087432,319600000,SARS2-CoV/Belgium/Human/rega-0619917,VlaamsBrabant,VlaamsBrabant,3000,3000
2,4,5,0.0004375896105,674076.616992878,673796.754781652,674047.640790093,673790.050700586,0.0004375896105,0,2020.41813175465,2020.41856934426,319600000,NA,VlaamsBrabant,VlaamsBrabant,3000,3000
3,5,2,0.03771480874,674047.640790093,673790.050700586,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,319600000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3000,3130
4,5,3,0.02132136612,674047.640790093,673790.050700586,675033.025780451,672976.815017649,0.0217589557305,0.0004375896105,2020.41856934426,2020.43989071038,319600000,hCoV-19/Belgium/rega-0710751/2020|EPI_ISL_522350|2020-06-10|Europe,VlaamsBrabant,VlaamsBrabant,3000,3000
6,43,44,0.06330543627,647921.716126304,748967.56854425,648045.025414974,748999.617041101,0.06330543627,0,2020.07466934426,2020.13797478053,319600000,NA,Liège,Liège,4651,4651
7,44,42,0.06147877138,648045.025414974,748999.617041101,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,319600000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4651,4633
8,44,45,0.02047456373,648045.025414974,748999.617041101,645538.260137157,753949.901680406,0.08378,0.06330543627,2020.13797478053,2020.15844934426,319600000,NA,Liège,Liège,4651,4800
9,45,47,0.0018,645538.260137157,753949.901680406,645601.056209974,754020.399702996,0.08558,0.08378,2020.15844934426,2020.16024934426,319600000,NA,Liège,Liège,4800,4800
11,46,7,0.05366021246,672740.518707015,578963.080192077,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,319600000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8540,8540
12,46,8,0.05092797202,672740.518707015,578963.080192077,712590.516618621,554766.851693312,0.1575710929,0.10664312088,2020.18131246514,2020.23224043716,319600000,hCoV-19/Belgium/DGL-0326336/2020|EPI_ISL_462190|2020-03-26|Europe,West-Vlaanderen,West-Vlaanderen,8540,8460
13,47,9,0.0282752459,645601.056209974,754020.399702996,715436.660865896,679091.738131848,0.1138552459,0.08558,2020.16024934426,2020.18852459016,319600000,hCoV-19/Belgium/CS-031052/2020|EPI_ISL_418800|2020-03-10|Europe,Liège,Antwerpen,4800,2275
14,47,48,0.0018,645601.056209974,754020.399702996,645601.056209974,754020.399702996,0.08738,0.08558,2020.16024934426,2020.16204934426,319600000,NA,Liège,Liège,4800,4800
