X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
2,4,5,0.0004375896105,674841.618587676,673923.806443961,674678.200917773,673733.584975755,0.0004375896105,0,2020.41813175465,2020.41856934426,444800000,NA,VlaamsBrabant,VlaamsBrabant,3000,3000
4,5,3,0.02132136612,674678.200917773,673733.584975755,675033.025780451,672976.815017649,0.0217589557305,0.0004375896105,2020.41856934426,2020.43989071038,444800000,hCoV-19/Belgium/rega-0710751/2020|EPI_ISL_522350|2020-06-10|Europe,VlaamsBrabant,VlaamsBrabant,3000,3000
5,43,6,0.152106612,646943.890863819,744972.585307527,694055.147066062,714199.272492906,0.152106612,0,2020.07466934426,2020.22677595626,444800000,hCoV-19/Belgium/BJ-0324192/2020|EPI_ISL_420412|2020-03-24|Europe,Liège,Limburg,4630,3582
6,43,44,0.06330543627,646943.890863819,744972.585307527,646460.527125305,744445.633049492,0.06330543627,0,2020.07466934426,2020.13797478053,444800000,NA,Liège,Liège,4630,4621
7,44,42,0.06147877138,646460.527125305,744445.633049492,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,444800000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4621,4633
8,44,45,0.02047456373,646460.527125305,744445.633049492,646292.805750958,744149.018509419,0.08378,0.06330543627,2020.13797478053,2020.15844934426,444800000,NA,Liège,Liège,4621,4621
9,45,47,0.0018,646292.805750958,744149.018509419,646100.664206498,744000.95779966,0.08558,0.08378,2020.15844934426,2020.16024934426,444800000,NA,Liège,Liège,4621,4621
10,45,46,0.02286312088,646292.805750958,744149.018509419,671808.093198639,579114.295212295,0.10664312088,0.08378,2020.15844934426,2020.18131246514,444800000,NA,Liège,West-Vlaanderen,4621,8540
11,46,7,0.05366021246,671808.093198639,579114.295212295,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,444800000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8540,8540
14,47,48,0.0018,646100.664206498,744000.95779966,646100.664206498,744000.95779966,0.08738,0.08558,2020.16024934426,2020.16204934426,444800000,NA,Liège,Liège,4621,4621
16,48,51,0.01998,646100.664206498,744000.95779966,646160.960753873,743839.122020873,0.10736,0.08738,2020.16204934426,2020.18202934426,444800000,NA,Liège,Liège,4621,4620
18,49,50,0.01114,643482.529042035,766625.077693934,646492.556522046,761895.908484811,0.10019,0.08905,2020.16371934426,2020.17485934426,444800000,NA,Liège,Liège,4837,4830
20,50,11,4.04371579998397e-06,646492.556522046,761895.908484811,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,444800000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
21,51,52,0.01366,646160.960753873,743839.122020873,643004.1363872,755586.083089337,0.12102,0.10736,2020.18202934426,2020.19568934426,444800000,NA,Liège,Liège,4620,4800
