"","node1","node2","length","startLat","startLon","endLat","endLon","endNodeL","startNodeL","startYear","endYear","treeID","tipLabel"
"3",45,47,0.0018,50.6353012790806,5.74928366215657,50.6346561800098,5.75006311747552,0.08558,0.08378,2020.15844934426,2020.16024934426,346400000,NA
"5",48,49,0.00167,50.6346561800098,5.75006311747552,50.5982550998476,6.00088468491969,0.08905,0.08738,2020.16204934426,2020.16371934426,346400000,NA
"6",48,51,0.01998,50.6346561800098,5.75006311747552,50.6350248767566,5.75002938815323,0.10736,0.08738,2020.16204934426,2020.18202934426,346400000,NA
"7",49,10,0.000215081967299996,50.5982550998476,6.00088468491969,50.5902216955547,6.0161845091987,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,346400000,"hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe"
"8",49,50,0.01114,50.5982550998476,6.00088468491969,50.6182483565316,5.94996651029605,0.10019,0.08905,2020.16371934426,2020.17485934426,346400000,NA
"9",50,12,0.00273628415299998,50.6182483565316,5.94996651029605,50.6673932149774,5.93647076034075,0.102926284153,0.10019,2020.17485934426,2020.17759562841,346400000,"hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe"
"10",50,11,4.04371579998397e-06,50.6182483565316,5.94996651029605,50.6182505109198,5.95003744953079,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,346400000,"hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe"
"12",51,62,0.00184999999999999,50.6350248767566,5.75002938815323,50.606275396893,5.83142119106332,0.10921,0.10736,2020.18202934426,2020.18387934426,346400000,NA
"13",52,53,0.03044,50.6065736645077,5.83142085305183,50.6077742214518,5.8233066805377,0.15146,0.12102,2020.19568934426,2020.22612934426,346400000,NA
"14",52,54,0.00184999999999999,50.6065736645077,5.83142085305183,50.606275396893,5.83142119106332,0.12287,0.12102,2020.19568934426,2020.19753934426,346400000,NA
"15",53,14,0.01704005464,50.6077742214518,5.8233066805377,50.5800007869811,5.86360549680758,0.16850005464,0.15146,2020.22612934426,2020.2431693989,346400000,"hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe"
"16",53,13,0.01977229508,50.6077742214518,5.8233066805377,50.5647117655029,5.5247699897677,0.17123229508,0.15146,2020.22612934426,2020.24590163934,346400000,"hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe"
"17",54,56,0.00820000000000001,50.606275396893,5.83142119106332,50.6053013723056,5.84023492914733,0.13107,0.12287,2020.19753934426,2020.20573934426,346400000,NA
"18",56,17,0.00191092896200001,50.6053013723056,5.84023492914733,50.3422272429212,6.25586614053313,0.132980928962,0.13107,2020.20573934426,2020.20765027322,346400000,"hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe"
"20",57,18,0.03177349727,50.6052957827345,5.84064394703934,50.4706182945347,5.82939710560777,0.18489349727,0.15312,2020.22778934426,2020.25956284153,346400000,"hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe"
"21",57,58,0.00164592136399999,50.6052957827345,5.84064394703934,50.6046063890347,5.84134493631734,0.154765921364,0.15312,2020.22778934426,2020.22943526562,346400000,NA
"22",58,59,0.0003540786357,50.6046063890347,5.84134493631734,50.6045276783272,5.84159834995444,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,346400000,NA
"24",59,20,0.03523797814,50.6045276783272,5.84159834995444,50.6717405100194,5.63877558126074,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,346400000,"hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe"
"25",59,60,0.00462000000000001,50.6045276783272,5.84159834995444,50.6035918406987,5.84209365400755,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,346400000,NA
"26",60,21,0.03061797814,50.6035918406987,5.84209365400755,50.6593441938255,5.53994488564647,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,346400000,"hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe"
"27",60,61,0.06302,50.6035918406987,5.84209365400755,50.5968548082273,5.85018448173218,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,346400000,NA
"28",61,23,0.0003848633878,50.5968548082273,5.85018448173218,50.5967738787782,5.85033239243096,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,346400000,"hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe"
"29",61,22,0.06049415301,50.5968548082273,5.85018448173218,50.5476518544976,5.76067797802347,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,346400000,"hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe"
"31",64,66,0.02723322191,50.6369308902024,5.74766136650324,50.7060382713315,5.99856039518861,0.14878322191,0.12155,2020.19621934426,2020.22345256617,346400000,NA
"32",66,67,0.01886677809,50.7060382713315,5.99856039518861,50.710049253075,6.00132865554691,0.16765,0.14878322191,2020.22345256617,2020.24231934426,346400000,NA
"33",66,77,0.000576778090700003,50.7060382713315,5.99856039518861,50.4606284683956,6.20554035814754,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,346400000,NA
"35",67,28,0.06642382514,50.710049253075,6.00132865554691,50.6147686442393,6.07091255499721,0.23407382514,0.16765,2020.24231934426,2020.3087431694,346400000,"hCoV-19/Belgium/rega-0423298/2020|EPI_ISL_462152|2020-04-23|Europe"
"36",68,69,0.00223999999999999,50.7110440795432,6.00146912720001,50.712196480806,6.00133640392598,0.17989,0.17765,2020.25231934426,2020.25455934426,346400000,NA
"37",69,30,0.00227125683000001,50.712196480806,6.00133640392598,50.720118479127,6.01766431439363,0.18216125683,0.17989,2020.25455934426,2020.25683060109,346400000,"hCoV-19/Belgium/ULG-10088/2020|EPI_ISL_424646|2020-04-04|Europe"
"38",69,70,0.00225,50.712196480806,6.00133640392598,50.7119465677142,6.00303350664739,0.18214,0.17989,2020.25455934426,2020.25680934426,346400000,NA
