X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
2,4,5,0.0004375896105,674968.938054086,672926.347304477,674702.729216514,672747.508601506,0.0004375896105,0,2020.41813175465,2020.41856934426,260800000,NA,VlaamsBrabant,VlaamsBrabant,3000,3000
4,5,3,0.02132136612,674702.729216514,672747.508601506,675033.025780451,672976.815017649,0.0217589557305,0.0004375896105,2020.41856934426,2020.43989071038,260800000,hCoV-19/Belgium/rega-0710751/2020|EPI_ISL_522350|2020-06-10|Europe,VlaamsBrabant,VlaamsBrabant,3000,3000
5,43,6,0.152106612,648851.030792515,748058.713532717,694055.147066062,714199.272492906,0.152106612,0,2020.07466934426,2020.22677595626,260800000,hCoV-19/Belgium/BJ-0324192/2020|EPI_ISL_420412|2020-03-24|Europe,Liège,Limburg,4633,3582
6,43,44,0.06330543627,648851.030792515,748058.713532717,648468.247274663,747671.080200976,0.06330543627,0,2020.07466934426,2020.13797478053,260800000,NA,Liège,Liège,4633,4633
9,45,47,0.0018,647087.105596738,762288.88279412,647165.191319238,762491.548095264,0.08558,0.08378,2020.15844934426,2020.16024934426,260800000,NA,Liège,Liège,4837,4837
10,45,46,0.02286312088,647087.105596738,762288.88279412,712067.379956328,554413.452456176,0.10664312088,0.08378,2020.15844934426,2020.18131246514,260800000,NA,Liège,West-Vlaanderen,4837,8400
11,46,7,0.05366021246,712067.379956328,554413.452456176,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,260800000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8400,8540
12,46,8,0.05092797202,712067.379956328,554413.452456176,712590.516618621,554766.851693312,0.1575710929,0.10664312088,2020.18131246514,2020.23224043716,260800000,hCoV-19/Belgium/DGL-0326336/2020|EPI_ISL_462190|2020-03-26|Europe,West-Vlaanderen,West-Vlaanderen,8400,8460
13,47,9,0.0282752459,647165.191319238,762491.548095264,715436.660865896,679091.738131848,0.1138552459,0.08558,2020.16024934426,2020.18852459016,260800000,hCoV-19/Belgium/CS-031052/2020|EPI_ISL_418800|2020-03-10|Europe,Liège,Antwerpen,4837,2275
14,47,48,0.0018,647165.191319238,762491.548095264,647165.191319238,762491.548095264,0.08738,0.08558,2020.16024934426,2020.16204934426,260800000,NA,Liège,Liège,4837,4837
15,48,49,0.00167,647165.191319238,762491.548095264,647133.169803502,762467.783867265,0.08905,0.08738,2020.16204934426,2020.16371934426,260800000,NA,Liège,Liège,4837,4837
16,48,51,0.01998,647165.191319238,762491.548095264,647379.257018636,762307.728205313,0.10736,0.08738,2020.16204934426,2020.18202934426,260800000,NA,Liège,Liège,4837,4837
17,49,10,0.000215081967299996,647133.169803502,762467.783867265,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,260800000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
19,50,12,0.00273628415299998,646507.93298742,761898.8946192,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,260800000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
20,50,11,4.04371579998397e-06,646507.93298742,761898.8946192,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,260800000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
21,51,52,0.01366,647379.257018636,762307.728205313,644835.268684345,752892.611352004,0.12102,0.10736,2020.18202934426,2020.19568934426,260800000,NA,Liège,Liège,4837,4650
22,51,62,0.00184999999999999,647379.257018636,762307.728205313,644801.839391569,752856.562862715,0.10921,0.10736,2020.18202934426,2020.18387934426,260800000,NA,Liège,Liège,4837,4650
23,52,53,0.03044,644835.268684345,752892.611352004,644301.071346397,753632.066949913,0.15146,0.12102,2020.19568934426,2020.22612934426,260800000,NA,Liège,Liège,4650,4800
24,52,54,0.00184999999999999,644835.268684345,752892.611352004,644801.839391569,752856.562862715,0.12287,0.12102,2020.19568934426,2020.19753934426,260800000,NA,Liège,Liège,4650,4650
25,53,14,0.01704005464,644301.071346397,753632.066949913,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,260800000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4800,4802
26,53,13,0.01977229508,644301.071346397,753632.066949913,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,260800000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4800,4100
28,54,56,0.00820000000000001,644801.839391569,752856.562862715,644422.569803352,752637.723488032,0.13107,0.12287,2020.19753934426,2020.20573934426,260800000,NA,Liège,Liège,4650,4650
30,55,15,1.42076501599975e-05,659892.737829612,756497.273422975,659885.548568025,756524.742886876,0.12478420765016,0.12477,2020.19943934426,2020.19945355191,260800000,hCoV-19/Belgium/ULG-6842/2020|EPI_ISL_447121|2020-03-14|Europe,Limburg,Limburg,3793,3793
31,56,17,0.00191092896200001,644422.569803352,752637.723488032,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,260800000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4650,4770
32,56,57,0.02205,644422.569803352,752637.723488032,644635.796117004,752604.539235275,0.15312,0.13107,2020.20573934426,2020.22778934426,260800000,NA,Liège,Liège,4650,4650
34,57,58,0.00164592136399999,644635.796117004,752604.539235275,644692.425024982,752585.134930196,0.154765921364,0.15312,2020.22778934426,2020.22943526562,260800000,NA,Liège,Liège,4650,4650
35,58,59,0.0003540786357,644692.425024982,752585.134930196,644677.631472342,752626.107645462,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,260800000,NA,Liège,Liège,4650,4650
36,58,19,0.06837894202,644692.425024982,752585.134930196,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,260800000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4650,4800
37,59,20,0.03523797814,644677.631472342,752626.107645462,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,260800000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4650,4040
40,60,61,0.06302,644668.831089858,752615.66598623,644184.555234569,751187.758207518,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,260800000,NA,Liège,Liège,4650,4650
41,61,23,0.0003848633878,644184.555234569,751187.758207518,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,260800000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4650,4800
42,61,22,0.06049415301,644184.555234569,751187.758207518,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,260800000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4650,4860
44,62,63,0.00190000000000001,644801.839391569,752856.562862715,659892.737829612,756497.273422975,0.11111,0.10921,2020.18387934426,2020.18577934426,260800000,NA,Liège,Limburg,4650,3793
