X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,4,1,0.04634911967,675612.722189482,675089.31547158,674911.000196141,674381.011370635,0.04634911967,0,2020.41813175465,2020.46448087432,252800000,SARS2-CoV/Belgium/Human/rega-0619917,VlaamsBrabant,VlaamsBrabant,3010,3000
2,4,5,0.0004375896105,675612.722189482,675089.31547158,675588.013203072,675060.050234155,0.0004375896105,0,2020.41813175465,2020.41856934426,252800000,NA,VlaamsBrabant,VlaamsBrabant,3010,3010
3,5,2,0.03771480874,675588.013203072,675060.050234155,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,252800000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3010,3130
4,5,3,0.02132136612,675588.013203072,675060.050234155,675033.025780451,672976.815017649,0.0217589557305,0.0004375896105,2020.41856934426,2020.43989071038,252800000,hCoV-19/Belgium/rega-0710751/2020|EPI_ISL_522350|2020-06-10|Europe,VlaamsBrabant,VlaamsBrabant,3010,3000
5,43,6,0.152106612,694443.53084593,714718.36616558,694055.147066062,714199.272492906,0.152106612,0,2020.07466934426,2020.22677595626,252800000,hCoV-19/Belgium/BJ-0324192/2020|EPI_ISL_420412|2020-03-24|Europe,Limburg,Limburg,3582,3582
6,43,44,0.06330543627,694443.53084593,714718.36616558,649241.636667156,756939.218578787,0.06330543627,0,2020.07466934426,2020.13797478053,252800000,NA,Limburg,Liège,3582,4890
7,44,42,0.06147877138,649241.636667156,756939.218578787,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,252800000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4890,4633
8,44,45,0.02047456373,649241.636667156,756939.218578787,649392.317813128,757124.705473749,0.08378,0.06330543627,2020.13797478053,2020.15844934426,252800000,NA,Liège,Liège,4890,4890
9,45,47,0.0018,649392.317813128,757124.705473749,647671.095317758,755980.034949824,0.08558,0.08378,2020.15844934426,2020.16024934426,252800000,NA,Liège,Liège,4890,4890
10,45,46,0.02286312088,649392.317813128,757124.705473749,672587.288758966,578837.110077004,0.10664312088,0.08378,2020.15844934426,2020.18131246514,252800000,NA,Liège,West-Vlaanderen,4890,8540
