X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,4,1,0.04634911967,675787.156132094,673464.32548026,674911.000196141,674381.011370635,0.04634911967,0,2020.41813175465,2020.46448087432,242400000,SARS2-CoV/Belgium/Human/rega-0619917,VlaamsBrabant,VlaamsBrabant,3012,3000
2,4,5,0.0004375896105,675787.156132094,673464.32548026,675941.312655266,673224.147345306,0.0004375896105,0,2020.41813175465,2020.41856934426,242400000,NA,VlaamsBrabant,VlaamsBrabant,3012,3012
3,5,2,0.03771480874,675941.312655266,673224.147345306,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,242400000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3012,3130
4,5,3,0.02132136612,675941.312655266,673224.147345306,675033.025780451,672976.815017649,0.0217589557305,0.0004375896105,2020.41856934426,2020.43989071038,242400000,hCoV-19/Belgium/rega-0710751/2020|EPI_ISL_522350|2020-06-10|Europe,VlaamsBrabant,VlaamsBrabant,3012,3000
5,43,6,0.152106612,693752.205087904,721489.964379753,694055.147066062,714199.272492906,0.152106612,0,2020.07466934426,2020.22677595626,242400000,hCoV-19/Belgium/BJ-0324192/2020|EPI_ISL_420412|2020-03-24|Europe,Limburg,Limburg,3530,3582
6,43,44,0.06330543627,693752.205087904,721489.964379753,648039.584864886,747652.173665231,0.06330543627,0,2020.07466934426,2020.13797478053,242400000,NA,Limburg,Liège,3530,4633
7,44,42,0.06147877138,648039.584864886,747652.173665231,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,242400000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
9,45,47,0.0018,647564.560119276,748219.41315473,647308.873206127,751495.979162863,0.08558,0.08378,2020.15844934426,2020.16024934426,242400000,NA,Liège,Liège,4630,4651
10,45,46,0.02286312088,647564.560119276,748219.41315473,672249.932251872,578537.320226544,0.10664312088,0.08378,2020.15844934426,2020.18131246514,242400000,NA,Liège,West-Vlaanderen,4630,8540
11,46,7,0.05366021246,672249.932251872,578537.320226544,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,242400000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8540,8540
12,46,8,0.05092797202,672249.932251872,578537.320226544,712590.516618621,554766.851693312,0.1575710929,0.10664312088,2020.18131246514,2020.23224043716,242400000,hCoV-19/Belgium/DGL-0326336/2020|EPI_ISL_462190|2020-03-26|Europe,West-Vlaanderen,West-Vlaanderen,8540,8460
13,47,9,0.0282752459,647308.873206127,751495.979162863,715436.660865896,679091.738131848,0.1138552459,0.08558,2020.16024934426,2020.18852459016,242400000,hCoV-19/Belgium/CS-031052/2020|EPI_ISL_418800|2020-03-10|Europe,Liège,Antwerpen,4651,2275
15,48,49,0.00167,647308.873206127,751495.979162863,643480.83135614,766640.042286465,0.08905,0.08738,2020.16204934426,2020.16371934426,242400000,NA,Liège,Liège,4651,4837
16,48,51,0.01998,647308.873206127,751495.979162863,647445.266444104,752006.035049603,0.10736,0.08738,2020.16204934426,2020.18202934426,242400000,NA,Liège,Liège,4651,4651
17,49,10,0.000215081967299996,643480.83135614,766640.042286465,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,242400000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
