X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
3,5,2,0.03771480874,674460.837422326,672832.930929845,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,392400000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3000,3130
8,44,45,0.02047456373,647052.167331765,746719.58880808,643566.411856178,766545.650961832,0.08378,0.06330543627,2020.13797478053,2020.15844934426,392400000,NA,Liège,Liège,4630,4837
9,45,47,0.0018,643566.411856178,766545.650961832,643417.19936757,766466.503351044,0.08558,0.08378,2020.15844934426,2020.16024934426,392400000,NA,Liège,Liège,4837,4837
10,45,46,0.02286312088,643566.411856178,766545.650961832,712198.02019959,553650.362892,0.10664312088,0.08378,2020.15844934426,2020.18131246514,392400000,NA,Liège,West-Vlaanderen,4837,8400
11,46,7,0.05366021246,712198.02019959,553650.362892,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,392400000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8400,8540
12,46,8,0.05092797202,712198.02019959,553650.362892,712590.516618621,554766.851693312,0.1575710929,0.10664312088,2020.18131246514,2020.23224043716,392400000,hCoV-19/Belgium/DGL-0326336/2020|EPI_ISL_462190|2020-03-26|Europe,West-Vlaanderen,West-Vlaanderen,8400,8460
13,47,9,0.0282752459,643417.19936757,766466.503351044,715436.660865896,679091.738131848,0.1138552459,0.08558,2020.16024934426,2020.18852459016,392400000,hCoV-19/Belgium/CS-031052/2020|EPI_ISL_418800|2020-03-10|Europe,Liège,Antwerpen,4837,2275
15,48,49,0.00167,643417.19936757,766466.503351044,643488.418228241,766658.884826576,0.08905,0.08738,2020.16204934426,2020.16371934426,392400000,NA,Liège,Liège,4837,4837
17,49,10,0.000215081967299996,643488.418228241,766658.884826576,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,392400000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
18,49,50,0.01114,643488.418228241,766658.884826576,646494.01597651,761899.186196355,0.10019,0.08905,2020.16371934426,2020.17485934426,392400000,NA,Liège,Liège,4837,4830
19,50,12,0.00273628415299998,646494.01597651,761899.186196355,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,392400000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
20,50,11,4.04371579998397e-06,646494.01597651,761899.186196355,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,392400000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
22,51,62,0.00184999999999999,649989.881409783,742561.135827947,643737.371771513,749883.670524755,0.10921,0.10736,2020.18202934426,2020.18387934426,392400000,NA,Liège,Liège,4671,4861
23,52,53,0.03044,643745.842653912,749847.803029266,642138.789098193,756078.477436619,0.15146,0.12102,2020.19568934426,2020.22612934426,392400000,NA,Liège,Liège,4861,4802
25,53,14,0.01704005464,642138.789098193,756078.477436619,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,392400000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
26,53,13,0.01977229508,642138.789098193,756078.477436619,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,392400000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
27,54,55,0.00190000000000001,643737.371771513,749883.670524755,659883.02903564,756524.781277599,0.12477,0.12287,2020.19753934426,2020.19943934426,392400000,NA,Liège,Limburg,4861,3793
28,54,56,0.00820000000000001,643737.371771513,749883.670524755,643460.861390039,748211.91551822,0.13107,0.12287,2020.19753934426,2020.20573934426,392400000,NA,Liège,Liège,4861,4877
29,55,16,1.42076501599975e-05,659883.02903564,756524.781277599,640989.801527706,774214.695192724,0.12478420765016,0.12477,2020.19943934426,2020.19945355191,392400000,hCoV-19/Belgium/ULG-6743/2020|EPI_ISL_418627|2020-03-14|Europe,Limburg,Liège,3793,4837
30,55,15,1.42076501599975e-05,659883.02903564,756524.781277599,659885.548568025,756524.742886876,0.12478420765016,0.12477,2020.19943934426,2020.19945355191,392400000,hCoV-19/Belgium/ULG-6842/2020|EPI_ISL_447121|2020-03-14|Europe,Limburg,Limburg,3793,3793
31,56,17,0.00191092896200001,643460.861390039,748211.91551822,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,392400000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4877,4770
32,56,57,0.02205,643460.861390039,748211.91551822,645573.340282371,752289.058125912,0.15312,0.13107,2020.20573934426,2020.22778934426,392400000,NA,Liège,Liège,4877,4650
33,57,18,0.03177349727,645573.340282371,752289.058125912,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,392400000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4650,4900
35,58,59,0.0003540786357,646266.944692084,754159.897921316,645609.690303527,752574.540185395,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,392400000,NA,Liège,Liège,4800,4650
36,58,19,0.06837894202,646266.944692084,754159.897921316,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,392400000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4800,4800
37,59,20,0.03523797814,645609.690303527,752574.540185395,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,392400000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4650,4040
38,59,60,0.00462000000000001,645609.690303527,752574.540185395,645642.705399874,752289.530357242,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,392400000,NA,Liège,Liège,4650,4650
39,60,21,0.03061797814,645642.705399874,752289.530357242,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,392400000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4650,4430
40,60,61,0.06302,645642.705399874,752289.530357242,643977.183240347,754931.528454546,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,392400000,NA,Liège,Liège,4650,4800
41,61,23,0.0003848633878,643977.183240347,754931.528454546,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,392400000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4800,4800
42,61,22,0.06049415301,643977.183240347,754931.528454546,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,392400000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4800,4860
43,62,64,0.01234,643737.371771513,749883.670524755,650038.755669702,742664.52150199,0.12155,0.10921,2020.18387934426,2020.19621934426,392400000,NA,Liège,Liège,4861,4671
44,62,63,0.00190000000000001,643737.371771513,749883.670524755,659883.02903564,756524.781277599,0.11111,0.10921,2020.18387934426,2020.18577934426,392400000,NA,Liège,Limburg,4861,3793
46,63,24,0.00820972677600001,659883.02903564,756524.781277599,658340.344698022,765608.959548656,0.119319726776,0.11111,2020.18577934426,2020.19398907104,392400000,hCoV-19/Belgium/ULG-10214/2020|EPI_ISL_484702|2020-03-12|Europe,Limburg,Liège,3793,4720
47,64,66,0.02723322191,650038.755669702,742664.52150199,629333.317853456,780402.682691023,0.14878322191,0.12155,2020.19621934426,2020.22345256617,392400000,NA,Liège,Liège,4671,4750
48,64,65,0.03193,650038.755669702,742664.52150199,679482.921413502,717789.375688523,0.15348,0.12155,2020.19621934426,2020.22814934426,392400000,NA,Liège,Limburg,4671,3500
49,65,26,0.006823333333,679482.921413502,717789.375688523,701942.278270839,709763.466793451,0.160303333333,0.15348,2020.22814934426,2020.23497267759,392400000,hCoV-19/Belgium/HLE-0327390/2020|EPI_ISL_462244|2020-03-27|Europe,Limburg,Limburg,3500,3971
50,65,27,0.01502005464,679482.921413502,717789.375688523,679325.789193711,717608.616253904,0.16850005464,0.15348,2020.22814934426,2020.2431693989,392400000,hCoV-19/Belgium/Rega-0330255/2020|EPI_ISL_458225|2020-03-30|Europe,Limburg,Limburg,3500,3500
52,66,77,0.000576778090700003,629333.317853456,780402.682691023,629374.420037611,780412.049896157,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,392400000,NA,Liège,Liège,4750,4750
53,67,68,0.01,642456.697320053,763503.400558352,660724.941620794,766729.661485845,0.17765,0.16765,2020.24231934426,2020.25231934426,392400000,NA,Liège,NA,4845,4721
55,68,29,0.007243497268,660724.941620794,766729.661485845,660636.006976984,766811.752696547,0.184893497268,0.17765,2020.25231934426,2020.25956284153,392400000,hCoV-19/Belgium/ULG-10096/2020|EPI_ISL_427389|2020-04-05,NA,NA,4721,4721
