X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,4,1,0.04634911967,673418.505133457,675683.402745291,674911.000196141,674381.011370635,0.04634911967,0,2020.41813175465,2020.46448087432,432000000,SARS2-CoV/Belgium/Human/rega-0619917,VlaamsBrabant,VlaamsBrabant,3000,3000
3,5,2,0.03771480874,673042.912719114,675764.853530962,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,432000000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3000,3130
5,43,6,0.152106612,647383.072068705,746471.453110154,694055.147066062,714199.272492906,0.152106612,0,2020.07466934426,2020.22677595626,432000000,hCoV-19/Belgium/BJ-0324192/2020|EPI_ISL_420412|2020-03-24|Europe,Liège,Limburg,4630,3582
6,43,44,0.06330543627,647383.072068705,746471.453110154,648352.163767492,747385.186814253,0.06330543627,0,2020.07466934426,2020.13797478053,432000000,NA,Liège,Liège,4630,4633
7,44,42,0.06147877138,648352.163767492,747385.186814253,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,432000000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
8,44,45,0.02047456373,648352.163767492,747385.186814253,648385.612164392,747253.709019607,0.08378,0.06330543627,2020.13797478053,2020.15844934426,432000000,NA,Liège,Liège,4633,4633
9,45,47,0.0018,648385.612164392,747253.709019607,648326.30260046,747346.547939251,0.08558,0.08378,2020.15844934426,2020.16024934426,432000000,NA,Liège,Liège,4633,4633
10,45,46,0.02286312088,648385.612164392,747253.709019607,672750.706002407,578799.661877951,0.10664312088,0.08378,2020.15844934426,2020.18131246514,432000000,NA,Liège,West-Vlaanderen,4633,8540
11,46,7,0.05366021246,672750.706002407,578799.661877951,672629.935595357,578894.484997354,0.16030333334,0.10664312088,2020.18131246514,2020.2349726776,432000000,hCoV-19/Belgium/DAA-0327369/2020|EPI_ISL_462223|2020-03-27|Europe,West-Vlaanderen,West-Vlaanderen,8540,8540
12,46,8,0.05092797202,672750.706002407,578799.661877951,712590.516618621,554766.851693312,0.1575710929,0.10664312088,2020.18131246514,2020.23224043716,432000000,hCoV-19/Belgium/DGL-0326336/2020|EPI_ISL_462190|2020-03-26|Europe,West-Vlaanderen,West-Vlaanderen,8540,8460
16,48,51,0.01998,648326.30260046,747346.547939251,649414.267344325,745087.365335859,0.10736,0.08738,2020.16204934426,2020.18202934426,432000000,NA,Liège,Liège,4633,4632
18,49,50,0.01114,646366.959283175,761308.825961715,646490.777379839,761897.446181012,0.10019,0.08905,2020.16371934426,2020.17485934426,432000000,NA,Liège,Liège,4830,4830
19,50,12,0.00273628415299998,646490.777379839,761897.446181012,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,432000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
21,51,52,0.01366,649414.267344325,745087.365335859,642048.717171043,756240.526136085,0.12102,0.10736,2020.18202934426,2020.19568934426,432000000,NA,Liège,Liège,4632,4802
22,51,62,0.00184999999999999,649414.267344325,745087.365335859,642084.416306809,756248.786779638,0.10921,0.10736,2020.18202934426,2020.18387934426,432000000,NA,Liège,Liège,4632,4802
24,52,54,0.00184999999999999,642048.717171043,756240.526136085,642084.416306809,756248.786779638,0.12287,0.12102,2020.19568934426,2020.19753934426,432000000,NA,Liège,Liège,4802,4802
25,53,14,0.01704005464,642118.72544124,755914.741546049,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,432000000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
26,53,13,0.01977229508,642118.72544124,755914.741546049,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,432000000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
27,54,55,0.00190000000000001,642084.416306809,756248.786779638,659881.588792013,756514.202927816,0.12477,0.12287,2020.19753934426,2020.19943934426,432000000,NA,Liège,Limburg,4802,3793
28,54,56,0.00820000000000001,642084.416306809,756248.786779638,644276.834582567,754675.407541522,0.13107,0.12287,2020.19753934426,2020.20573934426,432000000,NA,Liège,Liège,4802,4820
29,55,16,1.42076501599975e-05,659881.588792013,756514.202927816,640989.801527706,774214.695192724,0.12478420765016,0.12477,2020.19943934426,2020.19945355191,432000000,hCoV-19/Belgium/ULG-6743/2020|EPI_ISL_418627|2020-03-14|Europe,Limburg,Liège,3793,4837
30,55,15,1.42076501599975e-05,659881.588792013,756514.202927816,659885.548568025,756524.742886876,0.12478420765016,0.12477,2020.19943934426,2020.19945355191,432000000,hCoV-19/Belgium/ULG-6842/2020|EPI_ISL_447121|2020-03-14|Europe,Limburg,Limburg,3793,3793
32,56,57,0.02205,644276.834582567,754675.407541522,644053.878181163,754565.638131934,0.15312,0.13107,2020.20573934426,2020.22778934426,432000000,NA,Liège,Liège,4820,4800
33,57,18,0.03177349727,644053.878181163,754565.638131934,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,432000000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
