X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,4,1,0.04634911967,675023.256361292,674290.538503763,674911.000196141,674381.011370635,0.04634911967,0,2020.41813175465,2020.46448087432,427600000,SARS2-CoV/Belgium/Human/rega-0619917,VlaamsBrabant,VlaamsBrabant,3010,3000
2,4,5,0.0004375896105,675023.256361292,674290.538503763,675066.732719694,673949.85691893,0.0004375896105,0,2020.41813175465,2020.41856934426,427600000,NA,VlaamsBrabant,VlaamsBrabant,3010,3000
3,5,2,0.03771480874,675066.732719694,673949.85691893,687708.185568625,680251.200767863,0.0381523983505,0.0004375896105,2020.41856934426,2020.456284153,427600000,SARS2-CoV/Belgium/Human/rega-0616914,VlaamsBrabant,VlaamsBrabant,3000,3130
4,5,3,0.02132136612,675066.732719694,673949.85691893,675033.025780451,672976.815017649,0.0217589557305,0.0004375896105,2020.41856934426,2020.43989071038,427600000,hCoV-19/Belgium/rega-0710751/2020|EPI_ISL_522350|2020-06-10|Europe,VlaamsBrabant,VlaamsBrabant,3000,3000
6,43,44,0.06330543627,648430.14346055,748173.632617738,648557.943400077,748179.406890354,0.06330543627,0,2020.07466934426,2020.13797478053,427600000,NA,Liège,Liège,4633,4633
8,44,45,0.02047456373,648557.943400077,748179.406890354,641396.180669113,755309.242807106,0.08378,0.06330543627,2020.13797478053,2020.15844934426,427600000,NA,Liège,Liège,4633,4802
9,45,47,0.0018,641396.180669113,755309.242807106,641346.033686618,755325.870959903,0.08558,0.08378,2020.15844934426,2020.16024934426,427600000,NA,Liège,Liège,4802,4802
10,45,46,0.02286312088,641396.180669113,755309.242807106,671949.779780784,577889.816557958,0.10664312088,0.08378,2020.15844934426,2020.18131246514,427600000,NA,Liège,West-Vlaanderen,4802,8540
12,46,8,0.05092797202,671949.779780784,577889.816557958,712590.516618621,554766.851693312,0.1575710929,0.10664312088,2020.18131246514,2020.23224043716,427600000,hCoV-19/Belgium/DGL-0326336/2020|EPI_ISL_462190|2020-03-26|Europe,West-Vlaanderen,West-Vlaanderen,8540,8460
13,47,9,0.0282752459,641346.033686618,755325.870959903,715436.660865896,679091.738131848,0.1138552459,0.08558,2020.16024934426,2020.18852459016,427600000,hCoV-19/Belgium/CS-031052/2020|EPI_ISL_418800|2020-03-10|Europe,Liège,Antwerpen,4802,2275
