X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,43,44,0.06330543627,648016.169768063,747789.950702996,648268.528416138,747557.424023547,0.06330543627,0,2020.07466934426,2020.13797478053,286800000,NA,Liège,Liège,4633,4633
2,44,42,0.06147877138,648268.528416138,747557.424023547,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,286800000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
3,44,45,0.02047456373,648268.528416138,747557.424023547,648399.718152148,747938.921469225,0.08378,0.06330543627,2020.13797478053,2020.15844934426,286800000,NA,Liège,Liège,4633,4633
4,45,47,0.0018,648399.718152148,747938.921469225,648367.33905806,748280.692247068,0.08558,0.08378,2020.15844934426,2020.16024934426,286800000,NA,Liège,Liège,4633,4633
5,47,48,0.0018,648367.33905806,748280.692247068,648367.33905806,748280.692247068,0.08738,0.08558,2020.16024934426,2020.16204934426,286800000,NA,Liège,Liège,4633,4633
6,48,49,0.00167,648367.33905806,748280.692247068,646481.684257166,761943.044902076,0.08905,0.08738,2020.16204934426,2020.16371934426,286800000,NA,Liège,Liège,4633,4830
7,48,51,0.01998,648367.33905806,748280.692247068,648195.391339187,748559.149031946,0.10736,0.08738,2020.16204934426,2020.18202934426,286800000,NA,Liège,Liège,4633,4633
8,49,10,0.000215081967299996,646481.684257166,761943.044902076,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,286800000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4830,4837
10,50,12,0.00273628415299998,646493.484713594,761907.724487099,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,286800000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
11,50,11,4.04371579998397e-06,646493.484713594,761907.724487099,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,286800000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
13,51,62,0.00184999999999999,648195.391339187,748559.149031946,642322.622193519,755760.413878433,0.10921,0.10736,2020.18202934426,2020.18387934426,286800000,NA,Liège,Liège,4633,4800
14,52,53,0.03044,641931.82540793,756102.230611227,641920.531761388,756072.78422021,0.15146,0.12102,2020.19568934426,2020.22612934426,286800000,NA,Liège,Liège,4802,4802
15,52,54,0.00184999999999999,641931.82540793,756102.230611227,642322.622193519,755760.413878433,0.12287,0.12102,2020.19568934426,2020.19753934426,286800000,NA,Liège,Liège,4802,4800
16,53,14,0.01704005464,641920.531761388,756072.78422021,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,286800000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
17,53,13,0.01977229508,641920.531761388,756072.78422021,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,286800000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
18,54,56,0.00820000000000001,642322.622193519,755760.413878433,644562.207571667,754773.193444273,0.13107,0.12287,2020.19753934426,2020.20573934426,286800000,NA,Liège,Liège,4800,4820
