X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,43,44,0.06330543627,649879.307152493,743328.34418347,650050.498796578,743543.12130565,0.06330543627,0,2020.07466934426,2020.13797478053,144400000,NA,Liège,Liège,4671,4671
2,44,42,0.06147877138,650050.498796578,743543.12130565,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,144400000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4671,4633
3,44,45,0.02047456373,650050.498796578,743543.12130565,650129.296697389,743600.227921432,0.08378,0.06330543627,2020.13797478053,2020.15844934426,144400000,NA,Liège,Liège,4671,4630
4,45,47,0.0018,650129.296697389,743600.227921432,650007.019471479,743514.156376622,0.08558,0.08378,2020.15844934426,2020.16024934426,144400000,NA,Liège,Liège,4630,4671
5,47,48,0.0018,650007.019471479,743514.156376622,650007.019471479,743514.156376622,0.08738,0.08558,2020.16024934426,2020.16204934426,144400000,NA,Liège,Liège,4671,4671
7,48,51,0.01998,650007.019471479,743514.156376622,650065.542106415,742817.522605554,0.10736,0.08738,2020.16204934426,2020.18202934426,144400000,NA,Liège,Liège,4671,4671
8,49,10,0.000215081967299996,643479.012764296,766678.139833566,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,144400000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
11,50,11,4.04371579998397e-06,646492.182715773,761896.994961853,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,144400000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
13,51,62,0.00184999999999999,650065.542106415,742817.522605554,650012.789001424,742751.709659016,0.10921,0.10736,2020.18202934426,2020.18387934426,144400000,NA,Liège,Liège,4671,4671
14,52,53,0.03044,650019.430865067,742782.716682766,649169.993865009,742949.955749423,0.15146,0.12102,2020.19568934426,2020.22612934426,144400000,NA,Liège,Liège,4671,4671
