X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
3,45,47,0.0018,648034.239893266,749068.16536871,646529.712497833,761437.715396516,0.08558,0.08378,2020.15844934426,2020.16024934426,222000000,NA,Liège,Liège,4651,4830
4,47,48,0.0018,646529.712497833,761437.715396516,646529.712497833,761437.715396516,0.08738,0.08558,2020.16024934426,2020.16204934426,222000000,NA,Liège,Liège,4830,4830
5,48,49,0.00167,646529.712497833,761437.715396516,646536.43028303,761630.971478117,0.08905,0.08738,2020.16204934426,2020.16371934426,222000000,NA,Liège,Liège,4830,4830
8,49,50,0.01114,646536.43028303,761630.971478117,646493.877663888,761895.552457329,0.10019,0.08905,2020.16371934426,2020.17485934426,222000000,NA,Liège,Liège,4830,4830
10,50,11,4.04371579998397e-06,646493.877663888,761895.552457329,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,222000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
11,51,52,0.01366,646587.072794301,761460.406853898,643829.478377797,754595.352170889,0.12102,0.10736,2020.18202934426,2020.19568934426,222000000,NA,Liège,Liège,4830,4800
12,51,62,0.00184999999999999,646587.072794301,761460.406853898,643809.790754956,754623.551072477,0.10921,0.10736,2020.18202934426,2020.18387934426,222000000,NA,Liège,Liège,4830,4800
14,52,54,0.00184999999999999,643829.478377797,754595.352170889,643809.790754956,754623.551072477,0.12287,0.12102,2020.19568934426,2020.19753934426,222000000,NA,Liège,Liège,4800,4800
15,53,14,0.01704005464,642133.867539811,755781.609647275,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,222000000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
16,53,13,0.01977229508,642133.867539811,755781.609647275,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,222000000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
18,56,17,0.00191092896200001,643843.136534993,754552.308444644,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,222000000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4800,4770
20,57,18,0.03177349727,643840.4850598,754270.078880966,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,222000000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
21,57,58,0.00164592136399999,643840.4850598,754270.078880966,643831.192522476,754400.692496174,0.154765921364,0.15312,2020.22778934426,2020.22943526562,222000000,NA,Liège,Liège,4800,4800
22,58,59,0.0003540786357,643831.192522476,754400.692496174,643823.445866621,754406.261496003,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,222000000,NA,Liège,Liège,4800,4800
