X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,43,44,0.06330543627,648796.675753565,745645.739654035,648893.469006481,746557.427414325,0.06330543627,0,2020.07466934426,2020.13797478053,176000000,NA,Liège,Liège,4632,4633
2,44,42,0.06147877138,648893.469006481,746557.427414325,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,176000000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
5,47,48,0.0018,649032.141414614,746517.792002949,649032.141414614,746517.792002949,0.08738,0.08558,2020.16024934426,2020.16204934426,176000000,NA,Liège,Liège,4633,4633
6,48,49,0.00167,649032.141414614,746517.792002949,643533.482998563,766631.861326286,0.08905,0.08738,2020.16204934426,2020.16371934426,176000000,NA,Liège,Liège,4633,4837
8,49,10,0.000215081967299996,643533.482998563,766631.861326286,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,176000000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
9,49,50,0.01114,643533.482998563,766631.861326286,646497.659694277,761905.645726069,0.10019,0.08905,2020.16371934426,2020.17485934426,176000000,NA,Liège,Liège,4837,4830
10,50,12,0.00273628415299998,646497.659694277,761905.645726069,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,176000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
11,50,11,4.04371579998397e-06,646497.659694277,761905.645726069,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,176000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
12,51,52,0.01366,649072.481986366,746348.348441934,649045.381358251,746303.884359347,0.12102,0.10736,2020.18202934426,2020.19568934426,176000000,NA,Liège,Liège,4633,4633
13,51,62,0.00184999999999999,649072.481986366,746348.348441934,649083.14547051,746259.985405928,0.10921,0.10736,2020.18202934426,2020.18387934426,176000000,NA,Liège,Liège,4633,4633
14,52,53,0.03044,649045.381358251,746303.884359347,649054.294440662,746653.810312643,0.15146,0.12102,2020.19568934426,2020.22612934426,176000000,NA,Liège,Liège,4633,4633
15,52,54,0.00184999999999999,649045.381358251,746303.884359347,649083.14547051,746259.985405928,0.12287,0.12102,2020.19568934426,2020.19753934426,176000000,NA,Liège,Liège,4633,4633
16,53,14,0.01704005464,649054.294440662,746653.810312643,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,176000000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4633,4802
