X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,43,44,0.06330543627,648284.25504381,748675.602839631,648059.423574543,748123.541691823,0.06330543627,0,2020.07466934426,2020.13797478053,73600000,NA,Liège,Liège,4651,4633
2,44,42,0.06147877138,648059.423574543,748123.541691823,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,73600000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
3,44,45,0.02047456373,648059.423574543,748123.541691823,647991.068550814,747795.898159842,0.08378,0.06330543627,2020.13797478053,2020.15844934426,73600000,NA,Liège,Liège,4633,4633
4,45,47,0.0018,647991.068550814,747795.898159842,643619.794952394,755405.58603715,0.08558,0.08378,2020.15844934426,2020.16024934426,73600000,NA,Liège,Liège,4633,4800
5,47,48,0.0018,643619.794952394,755405.58603715,643619.794952394,755405.58603715,0.08738,0.08558,2020.16024934426,2020.16204934426,73600000,NA,Liège,Liège,4800,4800
6,48,49,0.00167,643619.794952394,755405.58603715,646571.454868571,762111.311769881,0.08905,0.08738,2020.16204934426,2020.16371934426,73600000,NA,Liège,Liège,4800,4830
9,49,50,0.01114,646571.454868571,762111.311769881,646493.922216413,761939.83580378,0.10019,0.08905,2020.16371934426,2020.17485934426,73600000,NA,Liège,Liège,4830,4830
10,50,12,0.00273628415299998,646493.922216413,761939.83580378,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,73600000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
12,51,52,0.01366,643606.585335136,755439.422902404,643602.852102135,755761.349298611,0.12102,0.10736,2020.18202934426,2020.19568934426,73600000,NA,Liège,Liège,4800,4800
13,51,62,0.00184999999999999,643606.585335136,755439.422902404,643694.223136926,755957.751162853,0.10921,0.10736,2020.18202934426,2020.18387934426,73600000,NA,Liège,Liège,4800,4800
15,52,54,0.00184999999999999,643602.852102135,755761.349298611,643694.223136926,755957.751162853,0.12287,0.12102,2020.19568934426,2020.19753934426,73600000,NA,Liège,Liège,4800,4800
