X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,43,44,0.06330543627,647012.203377774,748592.117683163,646858.434458183,748517.865583446,0.06330543627,0,2020.07466934426,2020.13797478053,318000000,NA,Liège,Liège,4652,4652
3,44,45,0.02047456373,646858.434458183,748517.865583446,646822.856298221,748503.392283379,0.08378,0.06330543627,2020.13797478053,2020.15844934426,318000000,NA,Liège,Liège,4652,4652
5,47,48,0.0018,646770.146691803,748471.817836185,646770.146691803,748471.817836185,0.08738,0.08558,2020.16024934426,2020.16204934426,318000000,NA,Liège,Liège,4652,4652
6,48,49,0.00167,646770.146691803,748471.817836185,643473.489086378,766687.503969924,0.08905,0.08738,2020.16204934426,2020.16371934426,318000000,NA,Liège,Liège,4652,4837
7,48,51,0.01998,646770.146691803,748471.817836185,646846.10011351,749094.842237465,0.10736,0.08738,2020.16204934426,2020.18202934426,318000000,NA,Liège,Liège,4652,4652
8,49,10,0.000215081967299996,643473.489086378,766687.503969924,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,318000000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
10,50,12,0.00273628415299998,646378.474102935,761898.062161946,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,318000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
11,50,11,4.04371579998397e-06,646378.474102935,761898.062161946,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,318000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
12,51,52,0.01366,646846.10011351,749094.842237465,644966.424101396,754525.115209044,0.12102,0.10736,2020.18202934426,2020.19568934426,318000000,NA,Liège,Liège,4652,4820
13,51,62,0.00184999999999999,646846.10011351,749094.842237465,644975.634819698,754555.130684325,0.10921,0.10736,2020.18202934426,2020.18387934426,318000000,NA,Liège,Liège,4652,4820
14,52,53,0.03044,644966.424101396,754525.115209044,642106.781303247,755840.089270043,0.15146,0.12102,2020.19568934426,2020.22612934426,318000000,NA,Liège,Liège,4820,4802
15,52,54,0.00184999999999999,644966.424101396,754525.115209044,644975.634819698,754555.130684325,0.12287,0.12102,2020.19568934426,2020.19753934426,318000000,NA,Liège,Liège,4820,4820
16,53,14,0.01704005464,642106.781303247,755840.089270043,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,318000000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4802,4802
17,53,13,0.01977229508,642106.781303247,755840.089270043,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,318000000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4802,4100
19,56,17,0.00191092896200001,644940.965149652,754549.743436764,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,318000000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4820,4770
20,56,57,0.02205,644940.965149652,754549.743436764,644938.118201872,754620.447163107,0.15312,0.13107,2020.20573934426,2020.22778934426,318000000,NA,Liège,Liège,4820,4820
24,58,19,0.06837894202,644983.588656123,754629.633651877,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,318000000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4820,4800
25,59,20,0.03523797814,644972.151674831,754633.96738848,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,318000000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4820,4040
26,59,60,0.00462000000000001,644972.151674831,754633.96738848,644922.63706726,754567.39354284,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,318000000,NA,Liège,Liège,4820,4820
28,60,61,0.06302,644922.63706726,754567.39354284,643952.385965294,754892.706186423,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,318000000,NA,Liège,Liège,4820,4800
29,61,23,0.0003848633878,643952.385965294,754892.706186423,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,318000000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4800,4800
30,61,22,0.06049415301,643952.385965294,754892.706186423,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,318000000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4800,4860
