X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
3,44,45,0.02047456373,647961.527827582,747944.693498816,643695.454947625,753789.843554325,0.08378,0.06330543627,2020.13797478053,2020.15844934426,162000000,NA,Liège,Liège,4633,4800
4,45,47,0.0018,643695.454947625,753789.843554325,644093.472835684,754495.056869474,0.08558,0.08378,2020.15844934426,2020.16024934426,162000000,NA,Liège,Liège,4800,4800
5,47,48,0.0018,644093.472835684,754495.056869474,644093.472835684,754495.056869474,0.08738,0.08558,2020.16024934426,2020.16204934426,162000000,NA,Liège,Liège,4800,4800
6,48,49,0.00167,644093.472835684,754495.056869474,643478.16985684,766594.896157013,0.08905,0.08738,2020.16204934426,2020.16371934426,162000000,NA,Liège,Liège,4800,4837
9,49,50,0.01114,643478.16985684,766594.896157013,646502.070594653,761928.657521668,0.10019,0.08905,2020.16371934426,2020.17485934426,162000000,NA,Liège,Liège,4837,4830
10,50,12,0.00273628415299998,646502.070594653,761928.657521668,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,162000000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
11,50,11,4.04371579998397e-06,646502.070594653,761928.657521668,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,162000000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
12,51,52,0.01366,644156.785012584,754370.761449907,644191.045885954,754288.797684927,0.12102,0.10736,2020.18202934426,2020.19568934426,162000000,NA,Liège,Liège,4800,4800
13,51,62,0.00184999999999999,644156.785012584,754370.761449907,644189.913893189,754278.285378985,0.10921,0.10736,2020.18202934426,2020.18387934426,162000000,NA,Liège,Liège,4800,4800
14,52,53,0.03044,644191.045885954,754288.797684927,642859.159404467,756228.931532805,0.15146,0.12102,2020.19568934426,2020.22612934426,162000000,NA,Liège,Liège,4800,4800
18,54,56,0.00820000000000001,644189.913893189,754278.285378985,644251.753718472,754213.196254691,0.13107,0.12287,2020.19753934426,2020.20573934426,162000000,NA,Liège,Liège,4800,4800
19,56,17,0.00191092896200001,644251.753718472,754213.196254691,616309.819162005,784318.780073457,0.132980928962,0.13107,2020.20573934426,2020.20765027322,162000000,hCoV-19/Belgium/ULG-7626/2020|EPI_ISL_418633|2020-03-17|Europe,Liège,Liège,4800,4770
20,56,57,0.02205,644251.753718472,754213.196254691,644035.84918026,754731.157509899,0.15312,0.13107,2020.20573934426,2020.22778934426,162000000,NA,Liège,Liège,4800,4800
22,57,58,0.00164592136399999,644035.84918026,754731.157509899,644037.388321487,755078.737932214,0.154765921364,0.15312,2020.22778934426,2020.22943526562,162000000,NA,Liège,Liège,4800,4820
23,58,59,0.0003540786357,644037.388321487,755078.737932214,644041.510926332,755087.400097931,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,162000000,NA,Liège,Liège,4820,4820
24,58,19,0.06837894202,644037.388321487,755078.737932214,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,162000000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4820,4800
25,59,20,0.03523797814,644041.510926332,755087.400097931,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,162000000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4820,4040
26,59,60,0.00462000000000001,644041.510926332,755087.400097931,644249.716495044,755178.990576648,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,162000000,NA,Liège,Liège,4820,4820
27,60,21,0.03061797814,644249.716495044,755178.990576648,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,162000000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4820,4430
28,60,61,0.06302,644249.716495044,755178.990576648,644206.591436714,755219.848277385,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,162000000,NA,Liège,Liège,4820,4821
29,61,23,0.0003848633878,644206.591436714,755219.848277385,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,162000000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4821,4800
31,62,64,0.01234,644189.913893189,754278.285378985,644123.416863076,754434.218616549,0.12155,0.10921,2020.18387934426,2020.19621934426,162000000,NA,Liège,Liège,4800,4800
34,66,77,0.000576778090700003,644125.961474163,754318.663531977,629381.938345832,780417.608987328,0.1493600000007,0.14878322191,2020.22345256617,2020.22402934426,162000000,NA,Liège,Liège,4800,4750
35,67,68,0.01,644034.573797883,754223.99615409,657059.752443574,765356.593627829,0.17765,0.16765,2020.24231934426,2020.25231934426,162000000,NA,Liège,Liège,4800,4720
37,68,69,0.00223999999999999,657059.752443574,765356.593627829,657050.822975488,765370.777107946,0.17989,0.17765,2020.25231934426,2020.25455934426,162000000,NA,Liège,Liège,4720,4720
38,69,30,0.00227125683000001,657050.822975488,765370.777107946,657927.063427382,766429.439593586,0.18216125683,0.17989,2020.25455934426,2020.25683060109,162000000,hCoV-19/Belgium/ULG-10088/2020|EPI_ISL_424646|2020-04-04|Europe,Liège,Liège,4720,4720
39,69,70,0.00225,657050.822975488,765370.777107946,656990.784347183,765404.936962924,0.18214,0.17989,2020.25455934426,2020.25680934426,162000000,NA,Liège,Liège,4720,4720
41,70,71,0.00273000000000001,656990.784347183,765404.936962924,615931.315753752,786407.916409871,0.18487,0.18214,2020.25680934426,2020.25953934426,162000000,NA,Liège,Liège,4720,4760
42,71,72,0.0304,615931.315753752,786407.916409871,658751.465366513,766060.978242836,0.21527,0.18487,2020.25953934426,2020.28993934426,162000000,NA,Liège,Liège,4760,4720
43,71,32,2.34972676199929e-05,615931.315753752,786407.916409871,615930.806896374,786406.19476851,0.18489349726762,0.18487,2020.25953934426,2020.25956284153,162000000,hCoV-19/Belgium/ULG-10095/2020|EPI_ISL_424651|2020-04-05|Europe,Liège,Liège,4760,4760
44,72,73,0.00237999999999999,658751.465366513,766060.978242836,658313.96576569,766295.777856153,0.21765,0.21527,2020.28993934426,2020.29231934426,162000000,NA,Liège,Liège,4720,4720
45,72,33,0.01880382514,658751.465366513,766060.978242836,658783.295988931,766118.214824313,0.23407382514,0.21527,2020.28993934426,2020.3087431694,162000000,hCoV-19/Belgium/rega-0423301/2020|EPI_ISL_462155|2020-04-23|Europe,Liège,Liège,4720,4720
46,73,34,3.03825135899993e-05,658313.96576569,766295.777856153,646449.190925206,771617.018533861,0.21768038251359,0.21765,2020.29231934426,2020.29234972677,162000000,hCoV-19/Belgium/ULG-10146/2020|EPI_ISL_447138|2020-04-17|Europe,Liège,Liège,4720,4700
47,73,74,0.0115,658313.96576569,766295.777856153,658383.322436497,766448.267382623,0.22915,0.21765,2020.29231934426,2020.30381934426,162000000,NA,Liège,Liège,4720,4720
49,74,75,0.00247,658383.322436497,766448.267382623,658347.827903484,766577.160412923,0.23162,0.22915,2020.30381934426,2020.30628934426,162000000,NA,Liège,Liège,4720,4720
50,75,76,0.00242000000000001,658347.827903484,766577.160412923,643596.454907546,764071.403498931,0.23404,0.23162,2020.30628934426,2020.30870934426,162000000,NA,Liège,Liège,4720,4837
51,75,36,0.00245382513699999,658347.827903484,766577.160412923,658331.449427034,766471.76951194,0.234073825137,0.23162,2020.30628934426,2020.3087431694,162000000,hCoV-19/Belgium/rega-0423300/2020|EPI_ISL_462154|2020-04-23|Europe,Liège,Liège,4720,4720
