X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,44,42,0.06147877138,645332.861175351,752718.723368898,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,100400000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4650,4633
2,44,45,0.02047456373,645332.861175351,752718.723368898,645392.395723699,753372.679051859,0.08378,0.06330543627,2020.13797478053,2020.15844934426,100400000,NA,Liège,Liège,4650,4800
4,47,48,0.0018,645505.178366106,753574.462434184,645505.178366106,753574.462434184,0.08738,0.08558,2020.16024934426,2020.16204934426,100400000,NA,Liège,Liège,4800,4800
5,48,49,0.00167,645505.178366106,753574.462434184,646495.730387397,761915.97724726,0.08905,0.08738,2020.16204934426,2020.16371934426,100400000,NA,Liège,Liège,4800,4830
6,48,51,0.01998,645505.178366106,753574.462434184,645263.876670174,753412.239536569,0.10736,0.08738,2020.16204934426,2020.18202934426,100400000,NA,Liège,Liège,4800,4800
7,49,10,0.000215081967299996,646495.730387397,761915.97724726,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,100400000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4830,4837
8,49,50,0.01114,646495.730387397,761915.97724726,646493.36674959,761898.561895256,0.10019,0.08905,2020.16371934426,2020.17485934426,100400000,NA,Liège,Liège,4830,4830
9,50,12,0.00273628415299998,646493.36674959,761898.561895256,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,100400000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4830,4841
10,50,11,4.04371579998397e-06,646493.36674959,761898.561895256,646493.909925834,761897.869017124,0.1001940437158,0.10019,2020.17485934426,2020.17486338798,100400000,hCoV-19/Belgium/SJ-030583/2020|EPI_ISL_420339|2020-03-05|Europe,Liège,Liège,4830,4830
11,51,52,0.01366,645263.876670174,753412.239536569,645208.381481935,753495.957720858,0.12102,0.10736,2020.18202934426,2020.19568934426,100400000,NA,Liège,Liège,4800,4800
12,51,62,0.00184999999999999,645263.876670174,753412.239536569,645201.14208005,753540.462145357,0.10921,0.10736,2020.18202934426,2020.18387934426,100400000,NA,Liège,Liège,4800,4800
13,52,53,0.03044,645208.381481935,753495.957720858,645105.620650902,753445.194939589,0.15146,0.12102,2020.19568934426,2020.22612934426,100400000,NA,Liège,Liège,4800,4800
14,52,54,0.00184999999999999,645208.381481935,753495.957720858,645201.14208005,753540.462145357,0.12287,0.12102,2020.19568934426,2020.19753934426,100400000,NA,Liège,Liège,4800,4800
15,53,14,0.01704005464,645105.620650902,753445.194939589,642112.665728738,755868.819934431,0.16850005464,0.15146,2020.22612934426,2020.2431693989,100400000,hCoV-19/Belgium/ULG-10028/2020|EPI_ISL_421202|2020-03-30|Europe,Liège,Liège,4800,4802
16,53,13,0.01977229508,645105.620650902,753445.194939589,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,100400000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4800,4100
17,54,56,0.00820000000000001,645201.14208005,753540.462145357,645249.448895369,753533.435926057,0.13107,0.12287,2020.19753934426,2020.20573934426,100400000,NA,Liège,Liège,4800,4800
