X,node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,treeID,tipLabel,startProvince,endProvince,startCommune,endCommune
1,44,42,0.06147877138,648366.280684126,747458.866335564,648119.692039043,747797.47230533,0.12478420765,0.06330543627,2020.13797478053,2020.19945355191,350800000,hCoV-19/Belgium/ULG-6688/2020|EPI_ISL_418625|2020-03-14|Europe,Liège,Liège,4633,4633
3,45,47,0.0018,647933.810046653,747894.04713833,647984.387750167,747642.99077745,0.08558,0.08378,2020.15844934426,2020.16024934426,350800000,NA,Liège,Liège,4633,4633
4,47,48,0.0018,647984.387750167,747642.99077745,647984.387750167,747642.99077745,0.08738,0.08558,2020.16024934426,2020.16204934426,350800000,NA,Liège,Liège,4633,4633
6,48,51,0.01998,647984.387750167,747642.99077745,647649.095553692,747025.930453592,0.10736,0.08738,2020.16204934426,2020.18202934426,350800000,NA,Liège,Liège,4633,4630
7,49,10,0.000215081967299996,643563.0115831,766708.310416188,643479.314212621,766647.380294589,0.0892650819673,0.08905,2020.16371934426,2020.16393442623,350800000,hCoV-19/Belgium/CG-030158/2020|EPI_ISL_418987|2020-03-01|Europe,Liège,Liège,4837,4837
8,49,50,0.01114,643563.0115831,766708.310416188,646326.966357063,763098.98607555,0.10019,0.08905,2020.16371934426,2020.17485934426,350800000,NA,Liège,Liège,4837,4837
9,50,12,0.00273628415299998,646326.966357063,763098.98607555,651938.548833382,760821.899221626,0.102926284153,0.10019,2020.17485934426,2020.17759562841,350800000,hCoV-19/Belgium/MJP-0306100/2020|EPI_ISL_420356|2020-03-06|Europe,Liège,Liège,4837,4841
11,51,52,0.01366,647649.095553692,747025.930453592,642717.112282108,756594.063016629,0.12102,0.10736,2020.18202934426,2020.19568934426,350800000,NA,Liège,Liège,4630,4800
12,51,62,0.00184999999999999,647649.095553692,747025.930453592,643017.377562539,756882.306798724,0.10921,0.10736,2020.18202934426,2020.18387934426,350800000,NA,Liège,Liège,4630,4800
14,52,54,0.00184999999999999,642717.112282108,756594.063016629,643017.377562539,756882.306798724,0.12287,0.12102,2020.19568934426,2020.19753934426,350800000,NA,Liège,Liège,4800,4800
16,53,13,0.01977229508,642340.857481922,755801.68493353,639980.801228331,731901.453843815,0.17123229508,0.15146,2020.22612934426,2020.24590163934,350800000,hCoV-19/Belgium/ULG-10032/2020|EPI_ISL_421206|2020-03-31|Europe,Liège,Liège,4800,4100
17,54,56,0.00820000000000001,643017.377562539,756882.306798724,642994.180565575,756726.379157014,0.13107,0.12287,2020.19753934426,2020.20573934426,350800000,NA,Liège,Liège,4800,4800
19,56,57,0.02205,642994.180565575,756726.379157014,643787.304107345,754966.29792646,0.15312,0.13107,2020.20573934426,2020.22778934426,350800000,NA,Liège,Liège,4800,4800
20,57,18,0.03177349727,643787.304107345,754966.29792646,629899.724958203,753687.389572072,0.18489349727,0.15312,2020.22778934426,2020.25956284153,350800000,hCoV-19/Belgium/ULG-10052/2020|EPI_ISL_424657|2020-04-05|Europe,Liège,Liège,4800,4900
21,57,58,0.00164592136399999,643787.304107345,754966.29792646,643762.417293709,754993.32769413,0.154765921364,0.15312,2020.22778934426,2020.22943526562,350800000,NA,Liège,Liège,4800,4800
22,58,59,0.0003540786357,643762.417293709,754993.32769413,643730.897430673,755066.668271376,0.1551199999997,0.154765921364,2020.22943526562,2020.22978934426,350800000,NA,Liège,Liège,4800,4800
23,58,19,0.06837894202,643762.417293709,754993.32769413,646055.551655708,752851.900523507,0.223144863384,0.154765921364,2020.22943526562,2020.29781420764,350800000,hCoV-19/Belgium/ULG-10165/2020|EPI_ISL_447159|2020-04-19|Europe,Liège,Liège,4800,4800
24,59,20,0.03523797814,643730.897430673,755066.668271376,652017.218647944,739772.244642659,0.1903579781397,0.1551199999997,2020.22978934426,2020.2650273224,350800000,hCoV-19/Belgium/ULG-10132/2020|EPI_ISL_427377|2020-04-07|Europe,Liège,Liège,4800,4040
25,59,60,0.00462000000000001,643730.897430673,755066.668271376,643741.842201042,755103.524449825,0.1597399999997,0.1551199999997,2020.22978934426,2020.23440934426,350800000,NA,Liège,Liège,4800,4800
26,60,21,0.03061797814,643741.842201042,755103.524449825,650522.756497308,732809.047279166,0.1903579781397,0.1597399999997,2020.23440934426,2020.2650273224,350800000,hCoV-19/Belgium/ULG-10120/2020|EPI_ISL_427368|2020-04-07|Europe,Liège,Liège,4800,4430
27,60,61,0.06302,643741.842201042,755103.524449825,643833.33333525,754869.87510073,0.2227599999997,0.1597399999997,2020.23440934426,2020.29742934426,350800000,NA,Liège,Liège,4800,4800
28,61,23,0.0003848633878,643833.33333525,754869.87510073,643959.049850983,754891.481382912,0.2231448633875,0.2227599999997,2020.29742934426,2020.29781420765,350800000,hCoV-19/Belgium/ULG-10166/2020|EPI_ISL_447160|2020-04-19|Europe,Liège,Liège,4800,4800
29,61,22,0.06049415301,643833.33333525,754869.87510073,638372.420047356,748648.305347315,0.2832541530097,0.2227599999997,2020.29742934426,2020.35792349727,350800000,hCoV-19/Belgium/ULG-10187/2020|EPI_ISL_455975|2020-05-11|Europe,Liège,Liège,4800,4860
